2024-04-08 00:27:06,Metemcyber,domain,epocard.co.jp.ahdab.cn,#phishing,https://twitter.com/Metemcyber/status/1777131017603846358
2024-04-08 00:27:06,Metemcyber,url,https://epocard.co.jp.ahdab.cn,#phishing,https://twitter.com/Metemcyber/status/1777131017603846358
2024-04-08 00:27:06,Metemcyber,domain,epocard.co.jp.axkxb.cn,#phishing,https://twitter.com/Metemcyber/status/1777131017603846358
2024-04-08 00:27:06,Metemcyber,url,https://epocard.co.jp.axkxb.cn,#phishing,https://twitter.com/Metemcyber/status/1777131017603846358
2024-04-08 00:27:06,Metemcyber,domain,epocard.co.jp.btgvk.cn,#phishing,https://twitter.com/Metemcyber/status/1777131017603846358
2024-04-08 00:27:06,Metemcyber,url,https://epocard.co.jp.btgvk.cn,#phishing,https://twitter.com/Metemcyber/status/1777131017603846358
2024-04-08 00:27:06,Metemcyber,domain,epocard.co.jp.cldnc.cn,#phishing,https://twitter.com/Metemcyber/status/1777131017603846358
2024-04-08 00:27:06,Metemcyber,url,https://epocard.co.jp.cldnc.cn,#phishing,https://twitter.com/Metemcyber/status/1777131017603846358
2024-04-08 00:29:09,Metemcyber,url,https://epocard.co.jp.qfusd.cn,#phishing,https://twitter.com/Metemcyber/status/1777131532492345573
2024-04-08 00:29:09,Metemcyber,url,https://epocard.co.jp.ltfzj.cn,#phishing,https://twitter.com/Metemcyber/status/1777131532492345573
2024-04-08 00:29:09,Metemcyber,domain,epocard.co.jp.qfusd.cn,#phishing,https://twitter.com/Metemcyber/status/1777131532492345573
2024-04-08 00:29:09,Metemcyber,domain,epocard.co.jp.ltfzj.cn,#phishing,https://twitter.com/Metemcyber/status/1777131532492345573
2024-04-08 00:29:09,Metemcyber,domain,epocard.co.jp.qpmyz.cn,#phishing,https://twitter.com/Metemcyber/status/1777131532492345573
2024-04-08 00:29:09,Metemcyber,url,https://epocard.co.jp.qpmyz.cn,#phishing,https://twitter.com/Metemcyber/status/1777131532492345573
2024-04-08 00:29:09,Metemcyber,url,https://epocard.co.jp.qskwy.cn,#phishing,https://twitter.com/Metemcyber/status/1777131532492345573
2024-04-08 00:29:09,Metemcyber,domain,epocard.co.jp.qskwy.cn,#phishing,https://twitter.com/Metemcyber/status/1777131532492345573
2024-04-08 00:29:38,Metemcyber,url,https://epocard.co.jp.vaehr.cn,#phishing,https://twitter.com/Metemcyber/status/1777131653355446424
2024-04-08 00:29:38,Metemcyber,domain,epocard.co.jp.utcdz.cn,#phishing,https://twitter.com/Metemcyber/status/1777131653355446424
2024-04-08 00:29:38,Metemcyber,url,https://epocard.co.jp.utcdz.cn,#phishing,https://twitter.com/Metemcyber/status/1777131653355446424
2024-04-08 00:29:38,Metemcyber,domain,epocard.co.jp.vaehr.cn,#phishing,https://twitter.com/Metemcyber/status/1777131653355446424
2024-04-08 00:29:38,Metemcyber,domain,epocard.co.jp.wfdir.cn,#phishing,https://twitter.com/Metemcyber/status/1777131653355446424
2024-04-08 00:29:38,Metemcyber,url,https://epocard.co.jp.wfdir.cn,#phishing,https://twitter.com/Metemcyber/status/1777131653355446424
2024-04-08 00:29:38,Metemcyber,url,https://epocard.co.jp.yucmm.cn,#phishing,https://twitter.com/Metemcyber/status/1777131653355446424
2024-04-08 00:29:38,Metemcyber,url,http://47.74.9.240,#phishing,https://twitter.com/Metemcyber/status/1777131653355446424
2024-04-08 00:29:38,Metemcyber,ip,47.74.9.240,#phishing,https://twitter.com/Metemcyber/status/1777131653355446424
2024-04-08 00:29:38,Metemcyber,domain,epocard.co.jp.yucmm.cn,#phishing,https://twitter.com/Metemcyber/status/1777131653355446424
2024-04-08 02:19:07,SarlackLab,url,http://41.142.31.190:10000,#Njrat,https://twitter.com/SarlackLab/status/1777159206388342858
2024-04-08 02:19:07,SarlackLab,ip,41.142.31.190,#Njrat,https://twitter.com/SarlackLab/status/1777159206388342858
2024-04-08 02:37:41,1ZRR4H,url,http://2.57.149.233,,https://twitter.com/1ZRR4H/status/1777163879040061651
2024-04-08 02:37:41,1ZRR4H,url,http://2.57.149.230,,https://twitter.com/1ZRR4H/status/1777163879040061651
2024-04-08 02:37:41,1ZRR4H,sha256,dc640a9e1594f9f4e18973b10944e1bf8188a8ad4457231d7fcd661d59e225bd,,https://twitter.com/1ZRR4H/status/1777163879040061651
2024-04-08 02:37:41,1ZRR4H,sha256,a918496f5d22b553e5028bab20e1432702cbf1b91d1e7888ee122d7e47e76f82,,https://twitter.com/1ZRR4H/status/1777163879040061651
2024-04-08 02:56:52,drb_ra,url,https://1.14.69.16/wp06/wp-includes/po.php,#CobaltStrike,https://twitter.com/drb_ra/status/1777168704767144368
2024-04-08 02:56:52,drb_ra,url,http://1.14.69.16:8880,#CobaltStrike,https://twitter.com/drb_ra/status/1777168704767144368
2024-04-08 02:57:55,drb_ra,url,https://185.196.10.121/hubcap/mayo-clinic-radio-full-shows/,#CobaltStrike,https://twitter.com/drb_ra/status/1777168970233061723
2024-04-08 02:57:55,drb_ra,url,http://185.196.10.121:443,#CobaltStrike,https://twitter.com/drb_ra/status/1777168970233061723
2024-04-08 02:57:55,drb_ra,ip,185.196.10.121,#CobaltStrike,https://twitter.com/drb_ra/status/1777168970233061723
2024-04-08 04:06:08,kubotaa3,domain,jibnubacnk.top,#phishing,https://twitter.com/kubotaa3/status/1777186139373453433
2024-04-08 04:06:08,kubotaa3,url,https://www.jibnubacnk.top,#phishing,https://twitter.com/kubotaa3/status/1777186139373453433
2024-04-08 04:14:05,kubotaa3,url,https://www.jibnubnank.com,#phishing,https://twitter.com/kubotaa3/status/1777188137799983601
2024-04-08 04:14:05,kubotaa3,domain,jibnubnank.com,#phishing,https://twitter.com/kubotaa3/status/1777188137799983601
2024-04-08 04:14:05,kubotaa3,url,https://www.jibnubcank.top,#phishing,https://twitter.com/kubotaa3/status/1777188137799983601
2024-04-08 04:14:05,kubotaa3,domain,jibnubcank.top,#phishing,https://twitter.com/kubotaa3/status/1777188137799983601
